acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
-162.016,664.656,-633.424,266560.000,7910.000,12320.000
-287.920,791.536,-113.216,238840.000,2800.000,59640.000
-176.168,703.696,-474.824,206920.000,10360.000,64470.000
-141.520,777.384,-456.768,138390.000,5600.000,34440.000
-125.416,747.128,-511.424,73570.000,2100.000,4690.000
-158.600,766.160,-355.752,32690.000,18480.000,-17780.000
-263.520,839.848,-209.840,26600.000,22750.000,-17780.000
-226.920,830.088,-404.552,22540.000,9730.000,-8330.000
-290.360,845.704,-267.912,7490.000,9870.000,-4620.000
-323.544,897.920,-171.288,-3640.000,13300.000,-700.000
-299.144,964.776,-65.880,-4340.000,21420.000,4340.000
-240.584,1002.352,-161.040,-3290.000,15820.000,13370.000
-216.672,989.664,-115.168,-10640.000,13300.000,16240.000
-167.384,1057.496,-33.184,-8750.000,9940.000,19810.000
-109.312,1037.976,-107.360,-7140.000,8120.000,20090.000
-110.288,1033.584,-84.912,-8050.000,1470.000,19530.000
-127.368,1034.072,-40.504,-9380.000,-2450.000,17010.000
-105.896,1033.096,-81.008,-9030.000,-7280.000,13860.000
-101.016,1068.720,-160.552,-8680.000,-3430.000,2310.000
-125.416,996.496,-188.856,-24290.000,-4130.000,-5950.000
-174.216,1012.600,-173.240,-46200.000,-4270.000,-14490.000
-216.184,1004.304,-103.456,-76510.000,-7770.000,-21560.000
-237.168,967.216,-103.944,-87010.000,-18410.000,-23450.000
-219.112,981.856,-203.496,-96390.000,-47180.000,-11760.000
-239.120,886.208,-122.488,-116340.000,-60760.000,-3640.000
-304.024,868.152,146.400,-139860.000,-9730.000,-11200.000
-323.056,1041.880,495.808,-127260.000,20230.000,-8400.000
-296.704,1105.808,406.504,-92190.000,280.000,20230.000
-222.528,965.752,64.416,-86450.000,-9870.000,36470.000
-250.344,892.064,35.136,-101640.000,-1470.000,28490.000
-181.536,898.896,181.048,-110390.000,3850.000,16590.000
-136.640,904.752,341.112,-117740.000,20230.000,5810.000
-198.616,922.320,432.368,-109130.000,32550.000,8400.000
-138.592,870.592,199.592,-105770.000,33250.000,18760.000
-114.192,813.496,68.320,-120680.000,13720.000,21630.000
-88.328,852.048,332.328,-125160.000,-43470.000,21770.000
-194.224,858.880,670.024,-107380.000,-92470.000,34020.000
-201.544,761.280,583.160,-97790.000,-93170.000,52150.000
-61.976,740.296,403.576,-97510.000,-56490.000,57050.000
99.552,751.520,280.112,-120120.000,-29120.000,44800.000
91.744,718.824,393.816,-147210.000,-19250.000,22610.000
76.128,730.048,730.536,-151130.000,-10990.000,7350.000
-61.488,875.472,1066.280,-115500.000,-27020.000,17850.000
35.136,753.960,724.680,-80570.000,-47600.000,36890.000
69.296,589.504,407.968,-90090.000,-16450.000,20580.000
3.416,497.760,368.440,-136290.000,36050.000,-15820.000
-67.344,463.600,585.600,-175910.000,71750.000,-43610.000
-18.056,679.296,1061.888,-164640.000,64610.000,-45010.000
-53.192,783.240,1191.696,-107030.000,11270.000,-7910.000
-36.112,554.368,802.272,-70840.000,-20650.000,20510.000
-79.056,444.080,662.704,-81340.000,-2450.000,8820.000
-112.240,360.144,677.832,-116690.000,34720.000,-14770.000
-82.472,508.984,1020.408,-127330.000,56000.000,-27090.000
-69.296,583.648,1155.096,-99120.000,35700.000,-16310.000
-120.536,541.192,1070.184,-64050.000,3010.000,3920.000
-134.688,369.904,880.352,-58100.000,-4270.000,11410.000
-139.568,411.384,962.824,-62720.000,24220.000,-3570.000
-145.912,527.040,1190.720,-49630.000,41860.000,-11620.000
-118.096,489.952,1105.808,-20440.000,33950.000,-9520.000
-119.072,436.760,971.608,-3990.000,26250.000,-8330.000
-155.184,390.888,923.784,-1470.000,19810.000,-6790.000
-207.400,407.480,981.856,2730.000,9940.000,-3780.000
-206.424,442.128,1013.576,16310.000,-2660.000,4900.000
-200.080,419.192,940.864,25830.000,-2590.000,8540.000
-162.016,398.696,860.832,24500.000,6090.000,8330.000
-124.928,405.040,838.872,18130.000,12950.000,4830.000
-109.800,412.848,841.312,10990.000,17290.000,-2380.000
-170.800,422.608,902.800,9520.000,10220.000,-3360.000
-197.640,415.288,882.304,11550.000,-210.000,2240.000
-142.984,413.336,808.128,8890.000,-2380.000,6300.000
-148.352,395.280,760.792,-4550.000,6300.000,6580.000
-162.992,424.072,837.408,-15960.000,16030.000,3850.000
-167.872,429.928,852.536,-21840.000,13300.000,13440.000
-220.576,296.704,761.768,-38360.000,11830.000,31850.000
-221.064,251.808,556.320,-70840.000,34580.000,52430.000
-295.728,38.552,391.864,-135590.000,57680.000,55020.000
-370.392,-52.216,498.736,-214760.000,55930.000,19670.000
-295.240,-273.280,752.008,-295820.000,24080.000,2170.000
51.728,-302.072,812.520,-348250.000,-40530.000,-29330.000
408.456,-485.072,719.800,-418600.000,-97580.000,-71890.000
222.528,-687.592,962.824,-473410.000,-118720.000,-74410.000
108.824,-1370.792,558.272,-510580.000,-123060.000,-49770.000
-32.696,-1156.072,1259.528,-521850.000,-26950.000,-92960.000
-388.448,-748.592,1870.992,-490280.000,24850.000,-131250.000
-498.248,-173.240,2448.296,-390250.000,13230.000,-120890.000
-372.832,195.688,2496.120,-252210.000,-15470.000,-54530.000
-291.824,-601.216,1207.800,-118650.000,-6090.000,28350.000
-313.784,-1096.048,154.696,-84840.000,13580.000,73010.000
-84.424,-829.600,372.344,-96950.000,38290.000,60130.000
194.712,-571.448,656.848,-92190.000,47670.000,35910.000
395.280,-651.480,449.936,-91490.000,38990.000,9870.000
377.224,-694.424,489.464,-86380.000,16310.000,-29540.000
224.480,-791.048,503.616,-73780.000,-9380.000,-50260.000
-2.928,-878.400,468.968,-65310.000,-21630.000,-48720.000
-167.872,-861.320,599.752,-55510.000,-16660.000,-34720.000
-217.160,-833.504,735.416,-31220.000,-4900.000,-21140.000
-130.784,-869.128,557.296,-5390.000,2100.000,-10080.000
-85.888,-927.688,395.280,3850.000,2380.000,-2520.000
-141.032,-820.816,593.408,11620.000,-840.000,-2380.000
-143.960,-733.952,725.656,34650.000,-1190.000,-2730.000
-84.912,-719.800,757.864,69300.000,-2660.000,-3920.000
11.712,-650.504,935.008,111580.000,2240.000,-11760.000
-9.760,-699.792,1003.328,160860.000,-4550.000,-10780.000
6.344,-689.056,1023.824,211680.000,-27020.000,4970.000
-10.736,-875.960,778.848,241080.000,-57680.000,37240.000
-34.648,-1026.752,411.384,239750.000,-46340.000,43190.000
-54.168,-887.672,557.784,216160.000,-6090.000,28840.000
-58.072,-568.520,980.880,223440.000,27580.000,5460.000
140.056,-199.104,1124.352,244650.000,31570.000,12810.000
-64.416,-873.032,379.664,234290.000,-13090.000,69370.000
-82.472,-797.392,312.808,187040.000,-19950.000,77210.000
96.624,-422.608,731.512,143990.000,3850.000,44310.000
72.712,-21.960,1426.424,160160.000,9450.000,5040.000
-6.344,28.304,1417.640,216370.000,-37100.000,20930.000
-222.528,-630.496,565.592,220710.000,-79030.000,71680.000
-84.912,-535.824,434.808,168280.000,-30240.000,62090.000
71.736,-137.128,907.680,117600.000,29330.000,26460.000
113.704,166.896,1394.704,126420.000,35210.000,-70.000
121.512,260.104,1311.744,181160.000,-4620.000,-1260.000
-21.472,-182.512,726.144,177450.000,-25550.000,18340.000
5.856,-114.680,672.952,128660.000,11830.000,3780.000
82.472,103.944,918.904,96740.000,28910.000,-13930.000
121.512,340.136,1209.264,106330.000,8260.000,-25200.000
41.480,311.344,1157.536,130690.000,-30450.000,-28560.000
-276.696,21.960,773.480,120400.000,-50470.000,-8330.000
-160.064,-24.400,585.600,74830.000,-14420.000,1540.000
44.896,322.568,996.496,42560.000,21980.000,-10990.000
-42.456,379.176,1184.864,55930.000,8050.000,-13580.000
-112.240,346.480,969.168,73640.000,-6160.000,-9380.000
-41.968,221.552,755.912,65240.000,9170.000,-10080.000
-59.536,302.560,865.712,42560.000,24570.000,-11130.000
-25.376,317.200,848.144,29890.000,19740.000,-3640.000
8.296,396.744,928.664,21980.000,13230.000,350.000
-26.840,393.816,946.232,19180.000,6230.000,700.000
-62.464,308.904,816.424,10710.000,4830.000,2450.000
-109.312,290.848,835.944,-6300.000,6790.000,-1890.000
-108.336,328.912,893.040,-18760.000,2310.000,-2240.000
-58.072,424.560,1067.744,-20230.000,-9310.000,140.000
-73.200,408.944,1029.680,-7210.000,-17430.000,3010.000
-81.496,362.584,972.584,-2310.000,-7350.000,1540.000
-66.368,344.040,912.560,-8750.000,7840.000,-3850.000
-103.456,298.656,884.744,-16940.000,9310.000,-3500.000
-61.488,346.968,962.824,-23310.000,6160.000,-840.000
-35.136,403.088,1052.616,-16520.000,-5180.000,3780.000
-61.488,334.280,969.168,-9800.000,-8540.000,5320.000
-41.480,309.392,937.448,-13370.000,4550.000,2100.000
-39.528,293.288,913.536,-19600.000,11760.000,-770.000
-45.872,344.528,1023.824,-18200.000,8330.000,-840.000
0.488,351.848,1004.792,-9870.000,-2800.000,1260.000
-11.712,339.648,984.296,-4970.000,-6580.000,-490.000
-52.704,284.992,951.112,-4130.000,-6020.000,-1680.000
-51.240,269.376,902.800,-5460.000,-3570.000,-3150.000
-43.432,272.792,893.040,-10920.000,980.000,-5320.000
-109.312,270.840,962.336,-15400.000,280.000,-6090.000
-91.744,316.712,1015.528,-10010.000,-11060.000,2170.000
-61.488,321.592,996.984,-2450.000,-21840.000,8260.000
-53.192,263.520,905.728,-1260.000,-28000.000,12250.000
-40.504,260.104,925.736,-4060.000,-24080.000,11410.000
-5.856,292.312,996.008,-3710.000,-20790.000,9800.000
-24.888,300.120,1074.088,4130.000,-17990.000,8400.000
-9.272,348.920,1138.504,18060.000,-19110.000,9730.000
48.312,372.344,1170.712,38850.000,-16030.000,10150.000
145.424,521.672,1423.008,76790.000,-910.000,1750.000
-62.464,491.416,1473.760,134050.000,-8540.000,8470.000
-26.352,188.368,802.760,157710.000,11060.000,6300.000
84.912,213.256,486.048,125580.000,69650.000,-19810.000
4.880,379.176,648.552,82040.000,93170.000,-37170.000
-65.880,394.792,692.472,58870.000,57680.000,-23240.000
-95.648,490.928,768.600,53620.000,6860.000,490.000
-57.584,433.832,616.832,38500.000,-19320.000,12390.000
-97.112,467.504,672.952,16940.000,-15330.000,10290.000
-63.440,536.312,870.104,4340.000,2800.000,-770.000
-82.960,596.824,974.048,13510.000,2240.000,-2310.000
-97.600,516.792,837.408,24290.000,2450.000,-1820.000
-53.192,548.512,843.752,23730.000,9240.000,-3990.000
-34.160,569.984,927.200,30170.000,8890.000,-4060.000
-55.632,612.928,1048.224,45430.000,9310.000,-4480.000
0.976,691.008,1197.064,75040.000,18970.000,-11830.000
70.272,721.264,1321.016,120680.000,21770.000,-21350.000
80.032,792.024,1484.008,184870.000,10360.000,-35700.000
114.680,657.336,1417.640,256620.000,-2310.000,-50610.000
-46.360,664.656,1812.432,354340.000,4900.000,-67620.000
11.224,443.592,1740.696,445900.000,22120.000,-77980.000
307.440,236.192,1178.032,523460.000,64680.000,-96670.000
183.976,70.760,542.168,551810.000,95130.000,-135800.000
-170.312,71.736,-625.128,537460.000,47670.000,-126700.000
-577.304,-5.856,-1699.216,423990.000,-23870.000,-80080.000
-715.896,553.392,-566.080,262150.000,-12740.000,-47460.000
-507.032,473.848,-456.280,199640.000,-28280.000,16940.000
-167.384,435.296,-886.696,146580.000,-24430.000,35490.000
-123.952,685.640,-514.352,95900.000,-14280.000,13160.000
-280.112,749.568,-494.832,69650.000,-1540.000,-17290.000
-473.848,834.968,-393.816,53830.000,-210.000,-29400.000
-565.592,838.872,-497.272,34720.000,13230.000,-22820.000
-538.752,880.840,-437.248,25410.000,11620.000,-840.000
-411.384,945.744,-437.736,22540.000,8610.000,17430.000
-294.264,984.296,-436.272,21070.000,5320.000,19530.000
-244.976,997.472,-468.480,12180.000,13300.000,5390.000
-257.176,972.584,-488.976,1540.000,17430.000,-4340.000
-322.080,923.296,-459.208,-8400.000,22750.000,-10500.000
-368.928,915.488,-357.704,-16800.000,30450.000,-13650.000
-329.400,905.240,-386.008,-17850.000,26950.000,-8890.000
-288.896,941.840,-352.336,-17710.000,20370.000,-5670.000
-258.152,1002.352,-233.752,-13860.000,14560.000,-4550.000
-196.664,1007.720,-325.984,-1400.000,8540.000,-3990.000
-220.576,921.344,-451.400,-7210.000,-4690.000,-3850.000
-271.816,857.904,-331.840,-18550.000,-6300.000,-8750.000
-303.048,932.568,-212.280,-13020.000,-2240.000,-7980.000
-301.096,830.576,-353.800,-9240.000,-9380.000,-140.000
-302.072,911.096,-250.832,-5740.000,-21980.000,8120.000
-263.520,883.768,-407.480,-12180.000,-25270.000,8680.000
-291.824,792.024,-455.304,-26250.000,-35770.000,10570.000
-301.096,731.512,-515.816,-42000.000,-35910.000,10220.000
-336.232,822.280,-417.728,-67480.000,-27160.000,4760.000
-309.880,819.840,-456.280,-98490.000,-24150.000,6580.000
-368.928,863.272,-430.416,-130270.000,-35770.000,17780.000
-356.728,743.224,-467.992,-147770.000,-76790.000,39270.000
-326.472,748.104,-140.056,-168770.000,-69930.000,43330.000
-378.688,1113.616,635.376,-156380.000,-44590.000,40110.000
-300.608,1116.056,406.016,-98420.000,-38010.000,57120.000
-238.632,1009.184,-202.520,-78190.000,-46270.000,80430.000
-316.224,725.656,-569.008,-118930.000,-50750.000,84000.000
-203.008,733.464,-268.888,-169820.000,-2800.000,46970.000
-227.896,1026.264,711.992,-175000.000,22190.000,22050.000
-190.808,1053.592,730.536,-108850.000,21560.000,36820.000
-118.096,1040.416,355.264,-67900.000,16240.000,53760.000
-85.400,902.800,-113.216,-74480.000,3920.000,58310.000
-147.376,791.536,-125.416,-111300.000,-2660.000,49560.000
-90.768,916.464,376.248,-132090.000,15890.000,31290.000
-146.400,946.720,627.568,-117320.000,11270.000,37450.000
-70.760,901.336,370.880,-99400.000,8750.000,47110.000
-20.984,805.688,56.120,-117180.000,12810.000,48020.000
19.032,652.456,-164.944,-169190.000,4270.000,39270.000
-85.888,694.912,465.552,-204400.000,-9800.000,27930.000
-95.160,772.016,911.584,-186550.000,-15820.000,35210.000
-74.664,809.104,900.848,-140630.000,-19670.000,55930.000
99.064,776.408,628.056,-118020.000,-15750.000,66990.000
225.456,637.816,240.096,-141330.000,-2100.000,41300.000
267.424,509.960,224.480,-195580.000,3080.000,-1680.000
-16.592,528.992,854.488,-231000.000,-7280.000,-30100.000
-218.136,622.688,1338.096,-194390.000,-19460.000,-11060.000
-82.472,660.752,1175.592,-125090.000,-36400.000,30870.000
120.048,487.512,791.048,-106680.000,-18130.000,40110.000
83.936,553.392,838.384,-113050.000,22330.000,11830.000
97.600,508.008,927.688,-117880.000,24920.000,-11060.000
-29.768,639.280,1326.872,-87990.000,9800.000,-14980.000
-13.176,661.240,1335.168,-35630.000,-13440.000,3080.000
-83.448,539.240,1170.712,-280.000,-13860.000,12040.000
-10.248,459.208,921.832,10920.000,21560.000,4690.000
-6.344,486.048,930.128,3640.000,45290.000,-11060.000
-63.928,507.032,970.144,3360.000,41440.000,-13790.000
-72.712,467.016,858.392,1750.000,22470.000,-5530.000
-115.656,523.624,952.576,14210.000,8820.000,3850.000
-23.424,481.168,853.512,17010.000,6300.000,4480.000
-26.840,484.584,826.184,13930.000,8470.000,-1470.000
-69.784,445.544,791.048,8750.000,9310.000,-5950.000
-93.208,490.928,870.592,6300.000,6720.000,-4200.000
-38.552,502.152,827.160,8050.000,2870.000,1050.000
-35.136,511.912,844.728,7490.000,5530.000,1540.000
-46.360,497.272,848.144,5530.000,9940.000,-70.000
-29.280,507.032,827.648,2800.000,10220.000,-1610.000
-47.824,494.344,815.448,-630.000,8190.000,-3570.000
-44.408,508.984,833.504,-3850.000,5320.000,-3430.000
-40.504,520.696,856.928,-2520.000,1680.000,-2940.000
-64.904,511.424,838.872,-3710.000,-2030.000,-2240.000
-68.320,510.448,806.664,-6650.000,-2450.000,-1680.000
-61.488,516.304,834.480,-10220.000,-2870.000,-1050.000
-89.792,505.568,844.728,-15680.000,-3710.000,-350.000
-82.472,479.704,803.736,-26600.000,-700.000,-1260.000
-63.440,383.568,686.128,-51450.000,4900.000,-2800.000
-51.728,233.752,435.296,-108500.000,23660.000,-10640.000
-142.008,-78.568,222.528,-209020.000,58590.000,-19320.000
-188.856,-349.408,272.792,-322770.000,88060.000,-29680.000
-252.296,-702.720,380.152,-428750.000,57540.000,9660.000
188.368,-1358.104,253.272,-532000.000,-21420.000,58380.000
449.448,-1600.640,680.272,-616210.000,-31710.000,-14140.000
343.552,-1321.504,1537.688,-654780.000,-13090.000,-140560.000
-71.736,-848.632,2225.768,-584010.000,-56980.000,-176890.000
-429.928,-97.600,2894.328,-430990.000,-89250.000,-128310.000
-849.608,564.616,3451.624,-246470.000,-50190.000,-27930.000
-705.160,-740.296,1296.616,-84280.000,-18270.000,72520.000
-331.352,-1234.640,-13.664,-46830.000,4060.000,99470.000
178.608,-820.328,416.752,-79380.000,33040.000,73010.000
555.832,-416.264,1163.880,-91910.000,49280.000,13790.000
672.952,-326.472,824.720,-9100.000,14490.000,-50330.000
394.304,-859.856,85.888,-25830.000,-17780.000,-84210.000
-55.632,-852.048,392.352,-57680.000,-35630.000,-78120.000
-287.432,-692.960,888.160,-48230.000,-22470.000,-51310.000
-243.512,-732.000,836.432,-21630.000,8540.000,-24990.000
-141.032,-882.304,444.568,-6720.000,23730.000,-6580.000
5.368,-809.592,574.864,-4970.000,14140.000,6020.000
60.512,-666.608,757.376,8960.000,5810.000,910.000
-21.960,-623.176,849.120,37520.000,560.000,-7070.000
-94.184,-549.000,1097.024,84910.000,12110.000,-13930.000
-20.496,-467.016,1351.760,164640.000,34370.000,-31850.000
295.728,-325.008,1404.464,258580.000,63070.000,-64400.000
141.520,-465.552,1229.272,294070.000,35490.000,-19880.000
2.440,-815.448,845.216,326830.000,-7140.000,23240.000
-83.936,-617.808,849.608,334040.000,10710.000,23660.000
-325.984,-731.024,854.488,322000.000,16450.000,38290.000
-262.544,-592.920,844.240,321790.000,23170.000,61110.000
-112.240,-491.904,802.760,303380.000,46410.000,66920.000
-78.080,-694.912,548.512,269360.000,41020.000,94640.000
81.984,-389.912,564.128,222110.000,41930.000,76650.000
194.712,-145.912,689.056,175420.000,35490.000,39060.000
163.480,96.624,947.208,153230.000,10640.000,18900.000
-62.464,124.928,1063.352,147980.000,-31850.000,32900.000
-40.016,44.896,857.416,134540.000,-51800.000,48580.000
8.784,102.968,869.616,105490.000,-36190.000,44660.000
-70.272,-754.448,1037.488,81130.000,-5950.000,17150.000
24.400,372.832,1201.456,82880.000,8540.000,-7770.000
-64.416,380.152,1116.544,103670.000,1260.000,-12600.000
-31.232,225.456,818.864,91560.000,9100.000,-5600.000
14.152,328.424,895.968,81830.000,22750.000,-8400.000
8.784,331.352,855.464,73360.000,8120.000,-7980.000
40.992,398.208,866.200,73920.000,-10150.000,-11200.000
-17.080,449.936,882.792,80360.000,-22540.000,-23520.000
-179.584,319.152,727.120,71330.000,-24500.000,-20720.000
-113.216,344.528,698.328,51730.000,-5250.000,-13860.000
-69.784,406.504,757.864,33390.000,7700.000,-8960.000
26.840,538.752,926.224,30590.000,5040.000,-8820.000
-27.816,504.592,897.920,40740.000,-18550.000,-2170.000
-2.440,396.744,686.128,40180.000,-30590.000,-210.000
-40.504,406.504,696.864,18620.000,-24710.000,-2660.000
-66.856,427.000,740.296,1750.000,-9870.000,70.000
19.520,478.728,786.168,-11620.000,1890.000,-1960.000
44.896,574.376,952.576,-10710.000,6720.000,-10710.000
-47.336,568.032,1012.112,-630.000,-4480.000,-11410.000
75.152,656.360,854.976,3710.000,-10500.000,-10080.000
-157.136,411.872,821.304,-11480.000,560.000,-11130.000
-108.336,410.408,788.608,-31850.000,11900.000,-8540.000
-26.352,532.896,946.232,-35420.000,13300.000,-6790.000
-40.016,548.512,1038.464,-25550.000,-770.000,-3360.000
-66.856,497.272,985.760,-13720.000,-7980.000,-1820.000
-26.840,450.912,883.768,-14280.000,-1400.000,-6230.000
-64.904,433.344,874.984,-25550.000,2590.000,-8890.000
-45.872,428.464,851.072,-39690.000,3010.000,-9520.000
-57.584,448.960,922.808,-49490.000,840.000,-9590.000
-83.936,428.952,955.504,-48300.000,-9730.000,-5880.000
-102.480,417.240,909.632,-46900.000,-19250.000,-1820.000
-63.440,381.616,877.912,-49000.000,-27440.000,1050.000
-85.888,360.632,843.264,-48930.000,-23940.000,1330.000
-59.048,326.472,816.424,-53200.000,-11760.000,910.000
-29.280,333.304,896.456,-57610.000,-3850.000,1190.000
19.520,312.808,901.824,-60340.000,-12530.000,2240.000
27.328,304.024,1000.400,-61880.000,-20300.000,-3010.000
31.232,327.448,976.976,-62020.000,-19950.000,-6860.000
47.824,229.360,947.696,-73710.000,-7560.000,-15680.000
54.168,135.176,895.968,-75880.000,6230.000,-21210.000
18.056,184.952,944.280,-60830.000,26950.000,-24080.000
-8.784,168.848,1061.888,-51520.000,35700.000,-23310.000
-84.424,194.712,1238.544,-32760.000,34720.000,-17990.000
-65.880,189.832,1150.704,-17990.000,32200.000,-11690.000
-0.488,181.536,1057.008,-18620.000,44310.000,-14280.000
-27.328,175.680,1066.768,-26460.000,49070.000,-20090.000
-67.344,156.160,1062.864,-31500.000,31500.000,-21840.000
-125.904,121.024,1030.168,-34930.000,10570.000,-20370.000
-204.960,141.520,1162.904,-29610.000,-17430.000,-8820.000
-165.432,100.040,973.072,-22960.000,-26670.000,3640.000
-110.288,134.200,989.664,-21840.000,-27650.000,7490.000
-73.688,107.360,943.792,-27020.000,-33880.000,5950.000
-20.496,70.272,978.440,-24500.000,-38150.000,4690.000
-43.920,185.928,1024.800,-13370.000,-13300.000,210.000
-4.880,114.192,996.008,-3710.000,-4900.000,-2800.000
-41.968,92.232,985.272,-3010.000,-5460.000,-7840.000
-37.088,80.032,990.152,-3780.000,-8190.000,-7840.000
-86.376,126.392,1033.096,-4200.000,-9660.000,-7070.000
-28.792,133.224,1017.968,-3570.000,-8330.000,-6440.000
-51.728,71.248,954.528,-5670.000,-7280.000,-8820.000
-38.552,87.840,987.224,-10990.000,-9030.000,-9660.000
-9.272,50.752,990.640,-12110.000,-10220.000,-5460.000
-8.296,108.336,951.600,-11900.000,-11760.000,-3990.000
-197.152,-2.928,1029.192,-7350.000,-13860.000,-2450.000
52.704,5.856,1016.016,-14000.000,-33250.000,-2030.000
1043.344,-538.752,686.128,-38010.000,-14420.000,-1540.000
37.088,35.136,1014.064,-37170.000,-7280.000,-5040.000
56.608,47.336,1032.120,-39830.000,-9380.000,-13440.000
18.056,49.288,927.688,-36400.000,-9030.000,-22820.000
-61.000,64.416,991.616,-25480.000,-7700.000,-13580.000
-196.664,190.808,920.856,-5040.000,-1120.000,-5600.000
-35.136,-7.808,1040.904,-7910.000,-1120.000,-2730.000
-84.912,65.880,1135.088,-9800.000,-2940.000,-2730.000
-61.000,2.440,959.408,-8330.000,-2590.000,-1190.000
-35.136,81.496,1015.528,-4550.000,-350.000,-4410.000
5.368,88.328,975.512,-7210.000,-1750.000,-3360.000
23.424,59.048,1006.256,-9940.000,-3010.000,-1260.000
8.784,19.520,1004.792,-10640.000,-2660.000,-1890.000
12.688,27.328,985.760,-7980.000,-2660.000,1190.000
13.176,20.496,997.960,-8540.000,-3220.000,2450.000
64.416,24.888,971.608,-9520.000,-560.000,3710.000
20.008,8.784,1005.280,-12460.000,980.000,4060.000
31.720,0.976,1000.400,-14630.000,420.000,4620.000
32.208,6.344,988.688,-14490.000,70.000,6440.000
-2.928,-15.616,1015.528,-13160.000,-280.000,6580.000
-1.952,-7.320,976.000,-12670.000,-350.000,4410.000
7.808,-18.544,1012.112,-11060.000,140.000,2240.000
14.152,-10.736,988.200,-7070.000,70.000,1890.000
7.808,-12.688,998.936,-3640.000,140.000,2170.000
12.200,-18.056,1010.648,-4760.000,0.000,2030.000
18.056,-27.328,1012.600,-11970.000,-140.000,840.000
-12.200,-30.256,1003.816,-20020.000,210.000,-210.000
56.608,-56.120,961.360,-17290.000,770.000,-210.000
12.688,-26.352,989.664,-10640.000,1470.000,770.000
9.272,-32.208,999.424,-5390.000,1190.000,350.000
3.904,-38.552,1000.888,-3920.000,840.000,420.000
12.200,-28.304,998.936,-4550.000,1050.000,490.000
9.272,-50.264,994.544,-5250.000,1120.000,490.000
13.176,-40.016,988.200,-5600.000,1050.000,-70.000
9.760,-38.552,988.200,-3290.000,560.000,210.000
5.368,-38.064,995.520,-770.000,210.000,420.000
9.272,-40.016,1000.888,-280.000,280.000,420.000
11.224,-39.040,1003.328,-280.000,210.000,490.000
10.736,-40.504,994.544,-420.000,140.000,420.000
7.808,-41.968,997.472,-560.000,210.000,490.000
7.320,-40.992,993.080,-350.000,280.000,490.000
7.808,-37.576,995.520,210.000,210.000,420.000
6.832,-40.016,994.544,-140.000,350.000,420.000
